psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
193_7_1,0.03050864295096355,0.08149212891413496,0.11982678592400893,0.25283303555632797,0.18333215709473477,0.23401453647406412,0.06384699442296875,0.030492679939705582,0.0029040303866220613,0.0007490083364692818
355_2_1,0.04303590500691934,0.11796786089718152,0.19056125595397425,0.23163493964061996,0.20174704118027711,0.11706866648815963,0.06779765457919537,0.027059443294030667,0.0028082464461837747,0.00031898651345850445
399_2_1,0.04607499599057224,0.10198181927751286,0.18292294075561635,0.2232776322346102,0.1895449634605486,0.13691454703912825,0.08102225781058783,0.03435901477919142,0.003559125911224809,0.0003427027410074076
526_1_1,0.04607499599057224,0.10198181927751286,0.18292294075561635,0.2232776322346102,0.1895449634605486,0.13691454703912825,0.08102225781058783,0.03435901477919142,0.003559125911224809,0.0003427027410074076
630_7_2,0.04710771815840856,0.08437972952341039,0.15953238663465155,0.22195596426476938,0.20776761462091226,0.13560335367463813,0.09289274127293819,0.04424603037457001,0.006288581334069868,0.00022588014163163472
688_2_2,0.04399629318156981,0.09328549723340145,0.1448668663489835,0.22154638286481088,0.1898127066054741,0.150050515681725,0.10073673125383553,0.04927833474181087,0.006225331824057778,0.00020134026433102123
826_10_1,0.05404181139971749,0.1242276453274696,0.14762756097575827,0.23490967645307814,0.18959036692403977,0.1426766814903174,0.07900973505745296,0.023533795995646898,0.0040111226588798845,0.00037160371763965915
60_3_1,0.021540682218160728,0.10909642754432591,0.15129811394732123,0.25213396683806794,0.19447319310581712,0.17314936293508193,0.06977238678644895,0.021988725334521387,0.00584779539012537,0.000699345900129429
188_8_1,0.031067756583437998,0.07414906706270301,0.16763304741750024,0.2009599707353923,0.16986958783520134,0.18563739985699065,0.09584291291989212,0.06356733020795595,0.007941309580541827,0.003331617800384456
359_8_1,0.030469236562719448,0.07636368971481536,0.17854493992193166,0.1988440035701175,0.18538808572977736,0.17828724705458746,0.0920496818388036,0.05534351446038678,0.003882630877083819,0.0008269702697769373
456_6_1,0.04206291961622219,0.08949711510775757,0.14088801126227307,0.1969777979587933,0.1998120091009876,0.16480793117087747,0.10952784623581088,0.046708667951150626,0.00845304789635164,0.0012646536997755673
563_5_1,0.03170759665438909,0.04627870657809476,0.11173124021301904,0.2659017669535636,0.2786063635965939,0.10708677712179492,0.11980180448588788,0.03507722915533711,0.0032356088717291676,0.0005729063695904784
613_1_1,0.023316262459573994,0.09648789194847271,0.09308562592161017,0.2594284496969774,0.21956000766653688,0.13091576679911937,0.1336624274271698,0.035576050904835024,0.005040037185729274,0.0029274799899754477
677_3_2,0.03186820711467889,0.09541578061608,0.14544946356917607,0.23837812306477044,0.21600760946276287,0.1344080401241834,0.09262488810995288,0.040396559292484736,0.00515000922370601,0.0003013194222047339
703_1_1,0.03185619787588132,0.0790290902267414,0.1553051421315138,0.2573403881378149,0.21565718305685266,0.13915060561261364,0.07893483713152125,0.03811303847759892,0.0036265361870301866,0.0009869811624319525
717_10_1,0.04282359394100233,0.10628092172109341,0.11923453628727691,0.1757600565118803,0.19488433294266716,0.20137940832777487,0.11020641611680833,0.04171971136781639,0.006451374083136235,0.0012596487005439472
740_9_2,0.02997383274033681,0.06841525452456143,0.1096974997290527,0.24088991046275907,0.22513943730384356,0.15732473891954382,0.11630267571316734,0.04266650941906593,0.007372673131013868,0.0022174680566554835
797_9_2,0.04154788365873742,0.08128285420626709,0.1378730188788191,0.20530014551739584,0.1921493764795531,0.1552684236487496,0.12507179754337625,0.04915406055397128,0.011578207329332828,0.0007742321837974017
722_8_1,0.02322590450142562,0.03757229946982198,0.10073870492531097,0.18496984741761882,0.22541505138044685,0.20065779940110776,0.14812115757145203,0.06548579124483028,0.009462427432989714,0.004351016654995883
26_2_1,0.04242561825689266,0.11684028775247342,0.1970701196712274,0.26475431343495304,0.17214822094722007,0.11274653836385072,0.06316976132627786,0.028797751743816834,0.0014778203961866335,0.0005695681071014441
76_7_1,0.061688317434282845,0.07401616292726296,0.18150299401609218,0.248501363611909,0.1971439397114777,0.11199262958581083,0.07355188347119099,0.04631277035933407,0.005184653752807378,0.00010528512983217834
291_6_1,0.030459405815579942,0.10619864723013278,0.18327627010275685,0.24395518649339784,0.19576099682131864,0.12977775651190945,0.07274590350984092,0.032377899122691824,0.003969574902699033,0.0014783594896726608
386_8_1,0.024419337505392647,0.1012523849611942,0.1589398648779088,0.2936844447860747,0.18109627536576492,0.12339411565780953,0.08594578699520682,0.027802328546660555,0.0024654778548163685,0.0009999834491714382
418_1_1,0.03982009455493035,0.09720312980765372,0.18215969912185745,0.2647190308363497,0.18326759306006798,0.12442529081784943,0.073787937688395,0.03208277138405149,0.0021580249901288133,0.0003764277387160654
500_4_1,0.023506768393057768,0.06577978513099404,0.1947492531143661,0.1929498733904921,0.2601954224213371,0.13054208762471295,0.08069847078153167,0.048390262469706444,0.0017636106313317229,0.0014244660424701646
557_5_1,0.023506768393057768,0.06577978513099404,0.1947492531143661,0.1929498733904921,0.2601954224213371,0.13054208762471295,0.08069847078153167,0.048390262469706444,0.0017636106313317229,0.0014244660424701646
573_6_2,0.04806213103157382,0.08914146917101609,0.17409288516330507,0.2211248225593435,0.23543898479295344,0.11074576722253822,0.0811891565040258,0.030649682037078588,0.009337812808096313,0.00021728871006909396
607_3_1,0.046256133703820514,0.11729750800724588,0.27389239562735723,0.2139615113537561,0.18098735940957733,0.10291250285130495,0.03538032756410139,0.02541747114556956,0.003837506364089127,5.728397317780113e-05
780_7_1,0.04802408432121058,0.08807694440362226,0.230654643080671,0.24354810365607257,0.1936484010619799,0.12246596593510058,0.04494159905705399,0.026391331640686286,0.002059310227222639,0.00018961661638000954
337_10_1,0.0347725315184415,0.06860137560713044,0.11325129451776642,0.21034649564929814,0.2200044804555616,0.1684780245528293,0.11921503205715077,0.05063254058335022,0.012755111651874027,0.0019431134065976887
15_8_1,0.02874356633609656,0.07965419298191567,0.1608082390614573,0.14595392128084453,0.2136391896931806,0.18649687911368168,0.11292748138596814,0.0663775071165712,0.00463228591421798,0.0007667371160663774
43_6_1,0.03928875299002075,0.08147391593971824,0.12347680328624183,0.19005055495339382,0.20796188563261656,0.18217799790859954,0.12009839640502618,0.044387398518628725,0.00876413014301309,0.0023201642227413098
151_7_1,0.02624883859401443,0.06790988379505984,0.15236610712492663,0.17632199548166078,0.18822926701130638,0.2254729263437688,0.08423253735582532,0.07225524086702792,0.004359147906852947,0.0026040555195568863
343_2_2,0.04087031821803061,0.07938994060539842,0.13987448933724153,0.20173049656580366,0.18648656969138153,0.1574113462915035,0.13437441748078144,0.04805219096494067,0.011035998661121172,0.0007742321837974017
460_2_1,0.01849953574106106,0.0737479066028438,0.14659987645518902,0.20088331858367467,0.1691673277822588,0.20301805408295553,0.07169820971100503,0.11083373656745665,0.0028839738491328753,0.002668060624422545
462_1_1,0.03447682130773428,0.09807743332651254,0.24281949457640736,0.22022622209144788,0.1783291133016889,0.13597363854634073,0.06194572716519546,0.023651993921597496,0.004427521864770055,7.203389830508474e-05
531_7_1,0.03245573886540428,0.09489517456341795,0.13957694304710855,0.20691678263166946,0.21095027776051567,0.17008984232036414,0.0968049806069406,0.042741105070958824,0.005145169230347235,0.000423985903273308
690_2_1,0.018813837007101483,0.08043812080859787,0.17456023727128434,0.3405352977722481,0.18507962396528532,0.10345620022372087,0.06642725927304244,0.028244505635950115,0.0017495841746580465,0.0006953338681114438
702_9_2,0.03530652875725547,0.05752645545699944,0.1398499784574618,0.21640889019977685,0.218431004710583,0.1568207170832026,0.09737687525030898,0.06743725117230191,0.008726338391781767,0.002115960520328244
567_4_1,0.018687524545192336,0.03002541817884352,0.10832113109871014,0.17223381537852922,0.21414271430762,0.17862878236150684,0.12862936348114215,0.10988219972598955,0.028177875381784984,0.011271175540681235
706_11_1,0.022611301057591807,0.03684431103776514,0.1000449229939027,0.18555148805678734,0.22570986416606037,0.19963963493334497,0.15108903648646752,0.06493068926811649,0.00978745013997666,0.00379130185998697
814_5_2,0.024881906073903212,0.032630376487089184,0.09770812513414993,0.13386972604797,0.261773377280759,0.150035991610873,0.1371584652661634,0.1210534150855241,0.035793923459027294,0.005094693554540837
643_8_1,0.056547252073816896,0.11506404454356689,0.13391656553638046,0.18985443699193927,0.1800288033764819,0.19884747203711212,0.08226686164461537,0.036650021605669804,0.004949002548291029,0.0018755396421262307
24_6_1,0.04566341353458645,0.10041243173217712,0.18437676804663145,0.22431708717785792,0.18983158813200213,0.13659297530220038,0.08039746888792657,0.03450643853438576,0.003559125911224809,0.0003427027410074076
57_9_1,0.030459405815579942,0.10619864723013278,0.18327627010275685,0.24395518649339784,0.19576099682131864,0.12977775651190945,0.07274590350984092,0.032377899122691824,0.003969574902699033,0.0014783594896726608
211_8_2,0.042475090286659294,0.08820517885510258,0.16077674459612407,0.22384934303168486,0.1876098849453175,0.14676964046319468,0.0922607265968927,0.04855097424920982,0.009276767290200424,0.0002256496856142002
250_8_1,0.030952568662120053,0.08534099858646887,0.13419146315619324,0.22566802218015897,0.2046343736389955,0.17564098683153656,0.0957987428681541,0.04005978000691134,0.005124221461892835,0.002588842607568594
464_10_1,0.03994492947194891,0.09109363274472423,0.14785211783610006,0.2085716694570651,0.20202389779947783,0.16706034152181817,0.09840491518113482,0.03802356864757132,0.005854293642638389,0.0011706336975210935
527_2_1,0.024662833826999214,0.18410585212973313,0.13391647570378593,0.23233454361058054,0.160965557244258,0.12549281060717088,0.06691546713093852,0.06817167757394532,0.0025668673656683845,0.000867914806920072
675_4_2,0.03133183919148054,0.08687205981028318,0.12589430813226346,0.23716434063227199,0.2232674218969929,0.15646570989912714,0.09612288852138624,0.03594138937041722,0.005569352724662532,0.0013706898211149553
151_3_2,0.034155726738272045,0.07843863248764689,0.13129763642962863,0.21131984055137493,0.20592860502476892,0.17120818593899742,0.11529661679163357,0.042454113802225864,0.008766161493042093,0.0011344807424096015
174_5_1,0.022264574859837113,0.056899030391378454,0.08032134428113395,0.18293325859505086,0.26453889989875656,0.12188852319104444,0.07759369060424696,0.17891829610000332,0.01440768327333619,0.00023469880521210607
210_8_1,0.03170159302911434,0.056009255860025434,0.11046825273474514,0.21967141611917554,0.2289245997297653,0.18228674629922717,0.12179875963529127,0.04064746463192848,0.006000962263901427,0.002490949696825972
225_1_1,0.041708586790029756,0.06748466555205641,0.09944242884306977,0.19225368147853605,0.1989135530694036,0.176509557131944,0.1453491352284166,0.05792772046938821,0.017382388114611257,0.0030282833225444418
247_5_1,0.03382402869636339,0.09532524540352699,0.19433123770219765,0.2447951709400484,0.19637943449454873,0.11928943098148276,0.0840586798005841,0.02456473112039569,0.006381784575591543,0.001050256285260707
353_2_1,0.04040022516724222,0.06982794767549433,0.10531370174028526,0.19789833595348505,0.19867981599542486,0.15899458940838812,0.1475549907962595,0.06045064170081331,0.018943298375619495,0.0019364531869879007
420_5_2,0.04063515321473533,0.08800128499202119,0.1632826490779389,0.23645093731817862,0.2023468683792128,0.1291507296432728,0.10345771833642821,0.026351438784905635,0.009881882714616286,0.0004413375386901388
622_2_1,0.04138535417551537,0.08760420150688891,0.14288948172069546,0.19340814900720116,0.19414920231281602,0.16695085381363137,0.11883046617321606,0.04560679836212003,0.007910839228139984,0.0012646536997755673
642_6_2,0.02832951608963976,0.0668181217979187,0.11847734223713942,0.23435131683906435,0.22258504917887456,0.16125279535543624,0.1133333665479292,0.0449449276325423,0.0075470019685420185,0.002360562352913562
816_2_1,0.024922003730477225,0.08279464279532743,0.12578632154368377,0.288745730352626,0.20172016094501374,0.147680810193992,0.08634292277446061,0.03847828165766066,0.0017728704508061053,0.0017562555559524691
825_2_3,0.018268267890785124,0.03656012809051479,0.10057113648322642,0.16560181614216055,0.20426699364173917,0.20211798120214847,0.1444479020482104,0.08582976101484113,0.040169372642323814,0.0021666408440501423
721_1_2,0.019840513437982002,0.04731872352200194,0.09342436854613974,0.19694460402231972,0.21023439307107483,0.19432953849807538,0.1292902133558947,0.09082067800089043,0.013260298673503947,0.004536668872117258
343_5_1,0.02514711203739188,0.03367709471193434,0.07584636243689595,0.13881837347685863,0.1723613013314273,0.21498332957067565,0.17084777092874315,0.12706071652396445,0.034138842954216105,0.007119096027892677
99_1_1,0.06776997122629949,0.09046244728566494,0.1771951560901409,0.2732247280779822,0.14319405017187642,0.09069795142583831,0.10440765910883087,0.05036797565345386,0.0021594895288212495,0.0005205714310916883
145_3_1,0.04355472720864442,0.09771417857944184,0.17234883324217218,0.1942585031152849,0.19496048132238883,0.13363283943939344,0.1098979801457336,0.050399679831362273,0.002353597926371136,0.0008791791892072396
275_3_1,0.031763965283394646,0.0949748562757773,0.15567918736734784,0.2303203667530722,0.1990840422178544,0.1558981184607338,0.08883759089811738,0.03714274863138492,0.004429603777211265,0.0018695203351062942
275_9_1,0.046156157650055665,0.0941721995299679,0.15096947291337587,0.23001851571635012,0.19315844300424637,0.16275072784183733,0.07459878016132099,0.040756340788660354,0.005046540746024198,0.0023728216481612753
349_8_1,0.04566341353458645,0.10041243173217712,0.18437676804663145,0.22431708717785792,0.18983158813200213,0.13659297530220038,0.08039746888792657,0.03450643853438576,0.003559125911224809,0.0003427027410074076
697_3_1,0.03718903539340287,0.09723211162616732,0.18025299157826652,0.26461537872113794,0.18527934264738344,0.13203503354372817,0.0699301264056632,0.030440229445363287,0.0025578170160854828,0.0004679336228017286
32_3_1,0.018165467452322753,0.07394086710737915,0.13221505195302125,0.22634361233248662,0.22176626105133884,0.16687909750222651,0.10637461257813281,0.04515592324900279,0.006214618416066257,0.0029444883580230117
231_2_1,0.03541433910196587,0.07473114422897444,0.14633936962212693,0.2016928777500637,0.1871225017072578,0.17534108361977657,0.11590041111521662,0.04256154822955126,0.019714367549376156,0.0011823570756905155
153_2_1,0.022734216294259407,0.05535763042871983,0.10030942573020285,0.21989194292738287,0.23491605046967293,0.16968574742434392,0.16372471144858777,0.027216713467792916,0.00398613148471124,0.00217743032432644
160_5_1,0.029842725830134677,0.07092604746407682,0.129324390403179,0.23459251785284463,0.21313317714065177,0.1701441118721988,0.10172539497245986,0.04190450523652196,0.0052664525154452625,0.0031406767124873363
446_3_1,0.036148868969080115,0.07971069046415274,0.13791238962608326,0.20473796695503516,0.20767370040953206,0.1797915897392243,0.103976632258126,0.04171293148129825,0.006661066755336398,0.0016741633421316097
463_1_1,0.036148868969080115,0.07971069046415274,0.13791238962608326,0.20473796695503516,0.20767370040953206,0.1797915897392243,0.103976632258126,0.04171293148129825,0.006661066755336398,0.0016741633421316097
469_7_2,0.027708937523576255,0.0663958956787377,0.1477545429611754,0.26516615648233,0.23253338032550397,0.14049852703958923,0.0812414165116761,0.032463383261607894,0.0052518680796264094,0.0009858921361771335
667_8_1,0.026587598655414352,0.03807271265684667,0.0862058638354786,0.16785670623108037,0.20324620321026024,0.18585607711767957,0.1598946900109355,0.10303240004312192,0.02430688293331405,0.004940865305868763
21_2_1,0.03941087667150512,0.13160885118921117,0.24815723448063973,0.25675092067672883,0.17398726814803983,0.09532978695005462,0.036080143871222166,0.015148023429074016,0.0033838760803515367,0.00014301850317307747
294_8_1,0.02644307779824785,0.10604043991709332,0.23698278341833043,0.23013708640323183,0.2175204191486838,0.10148819454379765,0.03607687551089355,0.036833894459152,0.006485257153997956,0.0019919716465714612
90_2_1,0.03417823673296283,0.09949681017278142,0.20313377443340894,0.2603655354398796,0.19351894742147674,0.10741354547280467,0.060828690931417434,0.038335590494110304,0.002348978315925841,0.00037989058523214136
91_4_1,0.041837011505254935,0.10012492098765784,0.17987851333647323,0.230096420484035,0.19485120690737945,0.13629633684549058,0.07870210924720915,0.034524467799377234,0.003203453003258078,0.00048555988386455044
160_4_1,0.028530761571547394,0.0965515071036294,0.22553695964167836,0.2047907046034669,0.21861362455687985,0.14378600168718625,0.04806151232460675,0.017598624987496484,0.011761887026646671,0.00476841649686186
239_6_1,0.04775896136495462,0.11136804329623179,0.1594583073161077,0.26836717623095596,0.15460702646877184,0.12217074911042367,0.09483856596200631,0.03829694936590667,0.002325950546985698,0.0008082703376557094
360_2_1,0.029655977230190696,0.13409720028533406,0.21326129384740156,0.21223443639885275,0.20284776206363156,0.12563094663066182,0.055229046026825844,0.02417570466408749,0.0027279871498334233,0.00013964570318080404
499_1_1,0.036672152066071655,0.11206231312603011,0.1989789245180916,0.25778254615240326,0.18507393275580175,0.11592974381806177,0.06010382506293208,0.030881285125816293,0.0019457092676899632,0.0005695681071014441
508_3_1,0.04023146242323831,0.09180541698086378,0.14741731545287362,0.20537887371412608,0.20290896624901616,0.16671331828081215,0.09900845363567616,0.03931069285733163,0.005911600232896268,0.0013139001731657927
538_4_1,0.03823855366495352,0.10010921384932009,0.1655307294501219,0.26290269183860526,0.16121630627054015,0.16264057232765228,0.06540758665785497,0.03905082697808428,0.0043133543602273195,0.0005901646026402012
566_7_1,0.03253332020689721,0.12218875895821635,0.17810327173632198,0.23204907430130692,0.2078728449331785,0.12415620174638085,0.06741814417553335,0.031594314289019605,0.002946387350994584,0.0011376823021506
806_2_1,0.03131751394149032,0.09475088051856523,0.15522028459352885,0.2271874064626388,0.1998062252689053,0.15758716270082138,0.08951176842853338,0.03811906090729666,0.004486910367469145,0.0020127868107509936
32_9_1,0.03643540192036951,0.08042247470029229,0.13747758724285677,0.20154517121209614,0.2085587688590705,0.17944456649821827,0.10458017071266733,0.04300005569105858,0.006718373345594278,0.0018174298177763087
53_4_1,0.02088393765671209,0.07401664849495068,0.15815017446019586,0.24642818688277734,0.21012806990893879,0.15532896351652778,0.09129766445488116,0.037298189038010104,0.0032699860328251028,0.0031981795541810754
236_9_1,0.016832090102828972,0.08475421954223733,0.12373873880763896,0.2644968074373674,0.22056248450496704,0.16496341834677924,0.0885200133482848,0.030920651111846376,0.0032055605385531215,0.002006016259496812
321_2_1,0.04116941867396993,0.07297763656103601,0.10458279754465602,0.2498730011446986,0.28473743549240904,0.10319821713573414,0.10207075766037477,0.029009454519976677,0.012027322257425404,0.0003539590097193156
622_7_1,0.03454085532952063,0.0960875929365692,0.14931894043684518,0.2290017458045919,0.17647708772870124,0.12831852395884782,0.1256065031077001,0.04901211805603135,0.002939512410530942,0.008697120230661668
650_1_1,0.03100660749749573,0.07507127899327135,0.15667412690229904,0.26032099061752373,0.21562864195455897,0.14026589398843206,0.07879942075833124,0.03782575560790538,0.0032887235703821832,0.0011185601098003737
692_7_1,0.028674061327298238,0.08976237040876602,0.17849505204813332,0.25129299417238987,0.2095259813202349,0.13633250084192283,0.0724465598833874,0.026100689006854895,0.005813266352382839,0.0015565246386296425
780_1_1,0.025099971364756706,0.084526253564412,0.1767174045420176,0.26147314417564804,0.20875167398902292,0.1324674389645229,0.0720632014535087,0.035982395052553545,0.0016201519657503944,0.0012983649278071416
804_6_2,0.024780615862450627,0.08463233646783687,0.17702161580835482,0.2684931785500655,0.19936143346417318,0.12475087689916624,0.0734695097595063,0.04449514814652799,0.0022086679019785375,0.0007866171399399504
744_15_1,0.026979906558067052,0.03488098026389366,0.0736191383329862,0.1542760067379521,0.18861866963225155,0.2067233503574306,0.17084076053255703,0.11136398037261383,0.025634109206366783,0.007063098005881179
112_11_1,0.04024737351449204,0.09819240121493779,0.18900558680316137,0.26147338265293163,0.1797493021642783,0.1256542697304702,0.06966621531370669,0.033070195468405256,0.002395920159976258,0.0005453529776404384
120_7_1,0.016370350968152755,0.05974487801600443,0.1451334076070685,0.22145130693459122,0.22542960936061246,0.21104936061842808,0.05905857729403889,0.04575963993314727,0.006055922642931379,0.009946946625024934
220_8_1,0.03523509489377946,0.07715076268585645,0.14425596058989038,0.2226768604802132,0.22122343913697567,0.1683569784400292,0.09006871637395752,0.03596995130788041,0.0036744853224659545,0.0013877507689517752
229_1_1,0.04566341353458645,0.10041243173217712,0.18437676804663145,0.22431708717785792,0.18983158813200213,0.13659297530220038,0.08039746888792657,0.03450643853438576,0.003559125911224809,0.0003427027410074076
239_4_2,0.02671135687514813,0.1004469866396451,0.1591369830122544,0.2525439445468598,0.2091340195429385,0.1374965784448034,0.07856164538137424,0.03118990162812085,0.0035333304568952385,0.0012452534719603534
258_11_1,0.054192157761585424,0.1309733063373365,0.157809169026439,0.239143131807078,0.1514386451515126,0.09267833943337543,0.1256842287268455,0.04349458340908551,0.0031862947969478785,0.0014001435497942418
277_12_1,0.030180754408294777,0.10583498530096908,0.17675214993763352,0.23674909772960714,0.20138321256279124,0.13359821624725698,0.07601691006935139,0.0337361662858216,0.004126881492956912,0.0016216259653173595
291_8_2,0.02671135687514813,0.1004469866396451,0.1591369830122544,0.2525439445468598,0.2091340195429385,0.1374965784448034,0.07856164538137424,0.03118990162812085,0.0035333304568952385,0.0012452534719603534
320_11_1,0.034851560873057734,0.09053681633228791,0.1766985234936347,0.2639371298529821,0.1929662392548771,0.13330293992243386,0.07518572651817136,0.02985382434369593,0.0023682310249819997,0.0002990083838773558
529_8_1,0.04097422818496728,0.11147832546043088,0.17267220663922989,0.24212298685815611,0.20338907549428079,0.12514872181369005,0.06850515265097666,0.029149949094478135,0.005684545833067938,0.00087480797072225
561_8_1,0.03422232455534832,0.09269495969734161,0.18674754877078736,0.28163948076218576,0.18704765038046464,0.12067519143526194,0.06553111263245963,0.02861586589457093,0.0024117680495857057,0.00041409782199419156
658_5_1,0.0401791785404996,0.0981105590872334,0.175014175021051,0.22414804407039945,0.19880729467791214,0.14028500147593548,0.08039054546839082,0.039577577463767756,0.003082567297730811,0.00040505689707957663
734_11_1,0.041837011505254935,0.10012492098765784,0.17987851333647323,0.230096420484035,0.19485120690737945,0.13629633684549058,0.07870210924720915,0.034524467799377234,0.003203453003258078,0.00048555988386455044
744_13_2,0.04635220146543057,0.08745053473143831,0.14381121944286696,0.2131231208523882,0.18843909727760383,0.1533076310897873,0.10937225461880094,0.0471716654893372,0.010198042848549305,0.0007742321837974017
288_10_1,0.02817711788154639,0.08802159769549218,0.09414168678140532,0.15864425229248383,0.20628824728753073,0.17800706748244075,0.17362020731523706,0.06151765672163194,0.010114398520952804,0.001467768021278864
38_7_1,0.04014345764914712,0.09475793846285777,0.1767269837305487,0.2651648382251947,0.1733517179930266,0.1085841346065713,0.09519257271768311,0.040629368146430055,0.004174270482592902,0.0012747179859478102
209_1_2,0.02772098931672244,0.06860860452520957,0.10842615080876587,0.22197536050993605,0.21509401079524618,0.17115227106839911,0.12367784710202176,0.05270067651867081,0.008228419727340864,0.002415669627687413
228_8_1,0.02100592796536454,0.07384368299108411,0.15496632347386738,0.24949658836709607,0.2113606415996812,0.15219269835752378,0.09297453513904866,0.03769143651932818,0.0032699860328251028,0.0031981795541810754
336_3_1,0.031741322642634955,0.08319063280889535,0.16022319952721564,0.2550236117655714,0.2076783557403601,0.14274311456206173,0.07502306103781099,0.039248548239718566,0.003609263368328803,0.0015188903074024327
413_8_1,0.02100592796536454,0.07384368299108411,0.15496632347386738,0.24949658836709607,0.2113606415996812,0.15219269835752378,0.09297453513904866,0.03769143651932818,0.0032699860328251028,0.0031981795541810754
430_9_1,0.03100660749749573,0.07507127899327135,0.15667412690229904,0.26032099061752373,0.21562864195455897,0.14026589398843206,0.07879942075833124,0.03782575560790538,0.0032887235703821832,0.0011185601098003737
559_6_1,0.02231466998473032,0.06368720592753276,0.11460852484280204,0.22911453006256777,0.27018069956050267,0.1454389619191624,0.1101026208696823,0.04202966397515016,0.002182054114403402,0.0003410687434662174
676_5_2,0.03372031293842896,0.07469001189327633,0.14560450825751173,0.23836346600789965,0.18933828104562786,0.14061697883938817,0.12348157172979667,0.048197315840130296,0.0058027730485565344,0.0001847803993837241
403_6_2,0.02029068400496353,0.03538485121039631,0.0884068174618915,0.15684703506510492,0.19516214761596412,0.19356604391108947,0.15593821711413386,0.11783518377887706,0.03337174473723978,0.0031972751003394185
630_3_1,0.025375248673500085,0.03881003449872675,0.09719555931642684,0.16284029066495606,0.2235414092601706,0.1681875261275224,0.1579037485114438,0.10284285580341514,0.018675876529518944,0.0046274506143193315
15_9_2,0.03574647732115536,0.09375945578859246,0.19136036627499742,0.25635563569382713,0.1984446056650903,0.1086914393489724,0.06938607471172753,0.04268901510972748,0.0030828320642784777,0.0004840980216313586
153_3_2,0.020910388055399992,0.09599683721109058,0.0939354957914008,0.24132609709128017,0.2458117704199426,0.14876571437474262,0.09543453744904823,0.05273916699183648,0.004038661889483497,0.0010413307257751202
298_2_1,0.04922733058102133,0.0815592040323547,0.20719358045794745,0.25222211470686046,0.18582358618461317,0.12908462220742772,0.060256960608176896,0.03221332828142195,0.002022807395708709,0.00039646554446760824
325_3_1,0.0350142889365618,0.08385004433955673,0.1736444719128741,0.3105180143182262,0.16511011441165446,0.14788673615321749,0.05077647384661635,0.031210582717891993,0.0017134626073784492,0.00027581075602247263
466_1_1,0.06201279617895305,0.08454992630836256,0.1863218263620225,0.2903304349009321,0.13902270963515748,0.1056278312755566,0.08607386232335834,0.04319235500251062,0.002204208469234938,0.0006640495439119525
509_5_1,0.03583159589696446,0.10379213505455283,0.12187972004272765,0.2334715886961305,0.21931874905937243,0.16308617053161178,0.08136369825044568,0.03502309924911626,0.004696178599633809,0.0015370646194446638
623_4_1,0.04097422818496728,0.11147832546043088,0.17267220663922989,0.24212298685815611,0.20338907549428079,0.12514872181369005,0.06850515265097666,0.029149949094478135,0.005684545833067938,0.00087480797072225
108_10_2,0.034977857616324694,0.06242925231606684,0.11859618664486715,0.2587288571238247,0.19050901916182172,0.15600387679069455,0.10646528788650145,0.05891584248709589,0.011666887159622148,0.0017069328131809223
117_1_1,0.03324865846150791,0.07455606812720209,0.1294079260835254,0.19033692040482802,0.21692786648103254,0.18955466044226227,0.11188767387600101,0.04548780883355542,0.006479458412395869,0.0021129588776894167
157_3_1,0.02631805613000568,0.0835616644212977,0.1541114617048504,0.22556594482648937,0.22460537482628143,0.14750001932619786,0.09108811195056468,0.03456926588586691,0.010806043235780338,0.0018740576926656028
205_5_1,0.031193203402785988,0.07936804039818296,0.15790010080356656,0.1791304291530124,0.2366038301722809,0.17160839858680071,0.09218788487210633,0.0437117986286591,0.006725102536742142,0.0015712114458628522
455_9_1,0.01638260899816697,0.07809910062701617,0.1108444287113887,0.2403490280290572,0.23507903653194923,0.1802350823454595,0.09356066620227377,0.038570689075017185,0.00481511568489478,0.0020642437947764546
568_9_1,0.031156070291616125,0.07595357171747678,0.134010108750221,0.2513429321771865,0.1966020493157056,0.18055044580384458,0.08132201185137364,0.04154726060620109,0.005369891131905502,0.002145658354469268
582_12_2,0.035164921920926996,0.07370913824855978,0.1192244697922022,0.21004899922546155,0.2187545370710197,0.16259063318473924,0.1108342335494183,0.05402639187886676,0.01437131402670398,0.0012753611021014582
647_8_1,0.03441739951588483,0.07786350903663809,0.13686587113274018,0.20059620066177988,0.2130163059088363,0.1825138272088779,0.10436046870964777,0.04236363304571009,0.006278812906033837,0.0017239718738510752
704_3_1,0.03907600532517728,0.08245521740604964,0.12485787663737505,0.19409694701774996,0.19390019948111,0.19116527011742865,0.11958845092801482,0.04457222367351376,0.008184069485108122,0.002103739928472704
762_8_1,0.024761577258233226,0.06772241403055905,0.1615614661114713,0.30056653958338425,0.20908057505899225,0.1269601707804016,0.07292705316419432,0.030377752805692035,0.005017103420163465,0.0010253477869085188
344_5_1,0.021863030799623526,0.040925393382493194,0.11382652071322368,0.22301670098394102,0.19338189063607955,0.1876472385885393,0.13638686188601576,0.0686328245420542,0.010996187134236548,0.0033233513337931823
499_5_1,0.02102957730651603,0.05568768143942394,0.13382242140022552,0.1836433883051999,0.2497750589913309,0.15260348188382725,0.12078613280139622,0.05304020207763093,0.027810948698732418,0.0018011070957168562
